상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,합
25313530,스타벅스,사당로데오점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1.17E+18,1,대지,444,7,서울특별시 서초구 방배동 444-7,1.17E+11,서울특별시 서초구 방배천로,5,4,1.17E+24,,서울특별시 서초구 방배천로 5-4,137060,6693,,1,,126.9821471,37.47733842,42
16373535,스타벅스,아현역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141055500,북아현동,1141011000,북아현동,1.14E+18,1,대지,142,27,서울특별시 서대문구 북아현동 142-27,1.14E+11,서울특별시 서대문구 북아현로,29,,1.14E+24,E편한세상신촌3단지,서울특별시 서대문구 북아현로 29,120819,3771,,1,,126.9561442,37.56007995,20
20489309,스타벅스,종로관철점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111013500,관철동,1.11E+18,1,대지,12,15,서울특별시 종로구 관철동 12-15,1.11E+11,서울특별시 종로구 종로12길,21,,1.11E+24,평구빌딩,서울특별시 종로구 종로12길 21,110111,3190,,2,,126.9859827,37.5690711,30
19970313,스타벅스,건대스타씨티점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121584000,자양3동,1121510500,자양동,1.12E+18,1,대지,227,7,서울특별시 광진구 자양동 227-7,1.12E+11,서울특별시 광진구 아차산로,262,,1.12E+24,더샵스타시티,서울특별시 광진구 아차산로 262,143730,5065,,1,21,127.0729442,37.53699681,17
16311472,스타벅스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141072000,북가좌2동,1141011900,북가좌동,1.14E+18,1,대지,328,51,서울특별시 서대문구 북가좌동 328-51,1.14E+11,서울특별시 서대문구 증가로29길,20,14,1.14E+24,,서울특별시 서대문구 증가로29길 20-14,120814,3678,,,,126.9118591,37.58234114,20
20597950,스타벅스,신림포도몰점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162064500,서원동,1162010200,신림동,1.16E+18,1,대지,1641,2,서울특별시 관악구 신림동 1641-2,1.16E+11,서울특별시 관악구 신림로,330,,1.16E+24,포도몰,서울특별시 관악구 신림로 330,151930,8777,,1,,126.9302159,37.48384475,11
16209256,스타벅스,압구정신원빌딩R점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1.17E+18,1,대지,621,1,서울특별시 강남구 신사동 621-1,1.17E+11,서울특별시 강남구 언주로,861,,1.17E+24,,서울특별시 강남구 언주로 861,135894,6023,,6,,127.0330918,37.5273874,79
16326214,스타벅스,관악서울대입구R점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162058500,낙성대동,1162010100,봉천동,1.16E+18,1,대지,856,6,서울특별시 관악구 봉천동 856-6,1.16E+11,서울특별시 관악구 관악로,158,,1.16E+24,BS타워,서울특별시 관악구 관악로 158,151848,8788,,15,,126.9527917,37.47929847,11
16206207,스타벅스,문정법원로R점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171064200,문정2동,1171010800,문정동,1.17E+18,1,대지,642,,서울특별시 송파구 문정동 642,1.17E+11,서울특별시 송파구 송파대로,201,,1.17E+24,송파테라타워2,서울특별시 송파구 송파대로 201,138888,5854,,,,127.1205807,37.48788401,33
16210024,스타벅스,가산에스케이점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1.15E+18,1,대지,371,41,서울특별시 금천구 가산동 371-41,1.15E+11,서울특별시 금천구 가산디지털1로,171,,1.15E+24,,서울특별시 금천구 가산디지털1로 171,153803,8503,,,,126.8803985,37.48148195,12
16138463,스타벅스,독립문역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111058000,교남동,1111018000,교북동,1.11E+18,1,대지,12,1,서울특별시 종로구 교북동 12-1,1.11E+11,서울특별시 종로구 송월길,155,,1.11E+24,경희궁자이4단지,서울특별시 종로구 송월길 155,110100,3165,,20,,126.9613715,37.57163234,30
16388964,스타벅스,금호역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120062000,금호4가동,1120011200,금호동4가,1.12E+18,1,대지,1483,,서울특별시 성동구 금호동4가 1483,1.12E+11,서울특별시 성동구 동호로,99,,1.12E+24,,서울특별시 성동구 동호로 99,133809,4733,,,,127.0153294,37.54802783,6
16138969,스타벅스,광화문우체국점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111012300,서린동,1.11E+18,1,대지,154,1,서울특별시 종로구 서린동 154-1,1.11E+11,서울특별시 종로구 종로,6,,1.11E+24,광화문우체국,서울특별시 종로구 종로 6,110110,3187,,15,,126.9780823,37.56983193,30
15279849,스타벅스,이촌점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117063000,이촌1동,1117012900,이촌동,1.12E+18,1,대지,300,20,서울특별시 용산구 이촌동 300-20,1.12E+11,서울특별시 용산구 이촌로,276,,1.12E+24,하나은행,서울특별시 용산구 이촌로 276,140853,4426,,2,202,126.977265,37.5186365,21
16252691,스타벅스,강남교보타워R점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1.17E+18,1,대지,1303,22,서울특별시 서초구 서초동 1303-22,1.17E+11,서울특별시 서초구 강남대로,465,,1.17E+24,교보생명보험(주)서초사옥,서울특별시 서초구 강남대로 465,137920,6611,,1,,127.0240884,37.50375083,42
16557048,스타벅스,봉은사역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1.17E+18,1,대지,108,6,서울특별시 강남구 삼성동 108-6,1.17E+11,서울특별시 강남구 봉은사로,619,,1.17E+24,JBKTOWER빌딩,서울특별시 강남구 봉은사로 619,135873,6083,,,,127.0631033,37.51502355,79
14056872,스타벅스마곡나루역점,마곡나루역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,759,3,서울특별시 강서구 마곡동 759-3,1.15E+11,서울특별시 강서구 마곡중앙로,161,17,1.15E+24,보타닉파크타워Ⅰ,서울특별시 강서구 마곡중앙로 161-17,157805,7788,,1,204,126.825947,37.56802948,18
14057308,스타벅스노원마들역점,노원마들역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135072000,상계10동,1135010500,상계동,1.14E+18,1,대지,694,,서울특별시 노원구 상계동 694,1.14E+11,서울특별시 노원구 노원로,569,,1.14E+24,임광아파트,서울특별시 노원구 노원로 569,139908,1687,,1,,127.0570787,37.66096272,11
19976038,스타벅스,이태원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117065000,이태원1동,1117013000,이태원동,1.12E+18,1,대지,127,6,서울특별시 용산구 이태원동 127-6,1.12E+11,서울특별시 용산구 이태원로,188,,1.12E+24,,서울특별시 용산구 이태원로 188,140200,4406,,,29,126.9947813,37.53430294,21
25580127,스타벅스,까치산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,343,1,서울특별시 강서구 화곡동 343-1,1.15E+11,서울특별시 강서구 강서로13길,3,,1.15E+24,동진빌딩,서울특별시 강서구 강서로13길 3,157010,7774,,1,,126.846036,37.53228534,18
11751054,스타벅스,서울타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117052000,용산2가동,1117010200,용산동2가,1.12E+18,1,대지,1,3,서울특별시 용산구 용산동2가 1-3,1.12E+11,서울특별시 용산구 남산공원길,105,,1.12E+24,YTN서울타워,서울특별시 용산구 남산공원길 105,140833,4340,,1,,126.9878557,37.55111136,21
25576902,스타벅스올림픽평화의문점,올림픽평화의문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171056200,방이2동,1171011100,방이동,1.17E+18,1,대지,180,8,서울특별시 송파구 방이동 180-8,1.17E+11,서울특별시 송파구 위례성대로,38,,1.17E+24,해태그린피아빌라트,서울특별시 송파구 위례성대로 38,138050,5627,,1,,127.1163168,37.51578507,33
11757465,스타벅스,방배점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165062100,방배4동,1165010100,방배동,1.17E+18,1,대지,812,2,서울특별시 서초구 방배동 812-2,1.17E+11,서울특별시 서초구 방배로,211,,1.17E+24,,서울특별시 서초구 방배로 211,137060,6562,,1,,126.9905093,37.49194417,42
20020567,스타벅스,여의도의사당점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,13,19,서울특별시 영등포구 여의도동 13-19,1.16E+11,서울특별시 영등포구 국회대로74길,12,,1.16E+24,남중빌딩,서울특별시 영등포구 국회대로74길 12,150870,7238,,1,,126.9210478,37.53007514,26
11766949,스타벅스,여의도역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,23,6,서울특별시 영등포구 여의도동 23-6,1.16E+11,서울특별시 영등포구 의사당대로,83,,1.16E+24,한국휴렛팩커드빌딩,서울특별시 영등포구 의사당대로 83,150724,7325,,1,,126.9234298,37.52335708,26
15961548,스타벅스,홍대공항철도역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012100,동교동,1.14E+18,1,대지,166,1,서울특별시 마포구 동교동 166-1,1.14E+11,서울특별시 마포구 양화로,178,,1.14E+24,,서울특별시 마포구 양화로 178,121818,4051,,2,하,126.9251911,37.55749556,29
12521573,스타벅스커피강남대로신사,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1.17E+18,1,대지,21,7,서울특별시 서초구 잠원동 21-7,1.17E+11,서울특별시 서초구 강남대로,595,,1.17E+24,경승빌딩,서울특별시 서초구 강남대로 595,137903,6526,,1,,127.019521,37.51485002,42
20028664,스타벅스,학동역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1.17E+18,1,대지,87,,서울특별시 강남구 논현동 87,1.17E+11,서울특별시 강남구 논현로,704,,1.17E+24,우성빌딩,서울특별시 강남구 논현로 704,135010,6052,,1,,127.0307455,37.51460026,79
23271125,스타벅스,한티역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1.17E+18,1,대지,1024,,서울특별시 강남구 대치동 1024,1.17E+11,서울특별시 강남구 도곡로,408,,1.17E+24,디마크빌딩,서울특별시 강남구 도곡로 408,135280,6278,,,101,127.0552134,37.4966152,79
9780354,스타벅스,은평이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11380,은평구,1138058000,응암1동,1138010700,응암동,1.14E+18,1,대지,90,1,서울특별시 은평구 응암동 90-1,1.14E+11,서울특별시 은평구 은평로,111,,1.14E+24,은평이마트부설주차장,서울특별시 은평구 은평로 111,122010,3461,,1,,126.9204912,37.60081951,9
20009393,스타벅스,몬테소리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1.17E+18,1,대지,1318,8,서울특별시 서초구 서초동 1318-8,1.17E+11,서울특별시 서초구 강남대로,399,,1.17E+24,몬테소리,서울특별시 서초구 강남대로 399,137070,6615,,1,,127.0268289,37.49825898,42
15954797,스타벅스,신용산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117062500,한강로동,1117012500,한강로2가,1.12E+18,1,대지,342,,서울특별시 용산구 한강로2가 342,1.12E+11,서울특별시 용산구 한강대로,95,,1.12E+24,래미안용산,서울특별시 용산구 한강대로 95,140871,4378,,1,103,126.9664013,37.5287598,21
19989136,스타벅스,신촌아트레온점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011600,창천동,1.14E+18,1,대지,20,25,서울특별시 서대문구 창천동 20-25,1.14E+11,서울특별시 서대문구 신촌로,129,,1.14E+24,아트레온,서울특별시 서대문구 신촌로 129,120833,3780,,1,,126.9403142,37.55655102,20
4704621,스타벅스,장한평역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123065000,장안1동,1123010600,장안동,1.12E+18,1,대지,433,7,서울특별시 동대문구 장안동 433-7,1.12E+11,서울특별시 동대문구 장한로,10,,1.12E+24,조광빌딩,서울특별시 동대문구 장한로 10,130100,2644,,1,,127.0654766,37.56234757,7
20003237,스타벅스석촌역,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171060000,석촌동,1171010500,석촌동,1.17E+18,1,대지,286,9,서울특별시 송파구 석촌동 286-9,1.17E+11,서울특별시 송파구 백제고분로,358,,1.17E+24,,서울특별시 송파구 백제고분로 358,138847,5685,,1,,127.1060134,37.50424607,33
20706065,스타벅스,월곡역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129072500,월곡2동,1129013600,하월곡동,1.13E+18,1,대지,46,73,서울특별시 성북구 하월곡동 46-73,1.13E+11,서울특별시 성북구 화랑로,76,,1.13E+24,코업스타클래스,서울특별시 성북구 화랑로 76,136743,2799,101,1,1,127.0404418,37.60181969,15
20010719,스타벅스,서래마을입구점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1.17E+18,1,대지,92,1,서울특별시 서초구 반포동 92-1,1.17E+11,서울특별시 서초구 서래로,48,,1.17E+24,,서울특별시 서초구 서래로 48,137040,6577,,1,,126.9985423,37.49925701,42
20404868,스타벅스,순화동에이스점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114016800,순화동,1.11E+18,1,대지,1,170,서울특별시 중구 순화동 1-170,1.11E+11,서울특별시 중구 통일로,92,,1.11E+24,에이스타워,서울특별시 중구 통일로 92,100712,4517,,1,,126.9692029,37.5635826,45
19972222,스타벅스,신촌대로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011600,창천동,1.14E+18,1,대지,20,41,서울특별시 서대문구 창천동 20-41,1.14E+11,서울특별시 서대문구 신촌로,121,,1.14E+24,아남오피스텔,서울특별시 서대문구 신촌로 121,120833,3780,,1,,126.939278,37.55619932,20
23784909,스타벅스,을지병원사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1.17E+18,1,대지,59,8,서울특별시 강남구 논현동 59-8,1.17E+11,서울특별시 강남구 논현로,752,,1.17E+24,구산빌딩,서울특별시 강남구 논현로 752,135010,6047,,1,,127.0286278,37.5191512,79
20248022,스타벅스미아역점,미아역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11305,강북구,1130553500,미아동,1130510100,미아동,1.13E+18,1,대지,121,19,서울특별시 강북구 미아동 121-19,1.13E+11,서울특별시 강북구 도봉로,196,,1.13E+24,,서울특별시 강북구 도봉로 196,142807,1157,,1,,127.0265575,37.62613312,5
20036974,스타벅스,사당역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159062000,사당1동,1159010700,사당동,1.16E+18,1,대지,1031,27,서울특별시 동작구 사당동 1031-27,1.16E+11,서울특별시 동작구 동작대로,21,,1.16E+24,양지빌딩,서울특별시 동작구 동작대로 21,156090,7015,,1,,126.9813515,37.4784759,11
20028995,스타벅스,포스코점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1.17E+18,1,대지,942,5,서울특별시 강남구 대치동 942-5,1.17E+11,서울특별시 강남구 삼성로86길,7,,1.17E+24,삼성빌딩,서울특별시 강남구 삼성로86길 7,135280,6178,,1,,127.0579257,37.50576457,79
23482258,스타벅스,서울세관사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1.17E+18,1,대지,238,5,서울특별시 강남구 논현동 238-5,1.17E+11,서울특별시 강남구 언주로,650,,1.17E+24,한국건설기술인협회,서울특별시 강남구 언주로 650,135010,6098,,1,,127.0357413,37.51491147,79
20286267,스타벅스선릉로점,선릉로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1.17E+18,1,대지,697,45,서울특별시 강남구 역삼동 697-45,1.17E+11,서울특별시 강남구 선릉로93길,22,,1.17E+24,,서울특별시 강남구 선릉로93길 22,135080,6148,,1,,127.046716,37.50495379,79
25296866,스타벅스,자양사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121582000,자양1동,1121510500,자양동,1.12E+18,1,대지,779,,서울특별시 광진구 자양동 779,1.12E+11,서울특별시 광진구 아차산로,355,,1.12E+24,타워더모스트광진아크로텔,서울특별시 광진구 아차산로 355,143190,5026,,1,,127.0825464,37.53736014,17
14974898,스타벅스신대방삼거리역점,신대방삼거리역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159055000,상도3동,1159010200,상도동,1.16E+18,1,대지,324,1,서울특별시 동작구 상도동 324-1,1.16E+11,서울특별시 동작구 상도로,102,,1.16E+24,성대시장,서울특별시 동작구 상도로 102,156839,7041,,2,,126.931762,37.49993346,11
20028264,스타벅스,은행사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135062100,중계1동,1135010600,중계동,1.14E+18,1,대지,360,6,서울특별시 노원구 중계동 360-6,1.14E+11,서울특별시 노원구 중계로,217,,1.14E+24,중계중흥빌딩,서울특별시 노원구 중계로 217,139220,1743,,1,,127.0759774,37.65049809,11
16589385,스타벅스,우장산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600,내발산동,1.15E+18,1,대지,719,6,서울특별시 강서구 내발산동 719-6,1.15E+11,서울특별시 강서구 강서로,267,,1.15E+24,송화쇼핑센터,서울특별시 강서구 강서로 267,157835,7639,,,,126.8359236,37.54958505,18
20272738,스타벅스,서울시청점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010400,을지로1가,1.11E+18,1,대지,50,,서울특별시 중구 을지로1가 50,1.11E+11,서울특별시 중구 을지로,19,,1.11E+24,삼성빌딩,서울특별시 중구 을지로 19,100842,4523,,1,,126.9799417,37.56629791,45
16584519,스타벅스,남가좌사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141070000,남가좌2동,1141012000,남가좌동,1.14E+18,1,대지,224,1,서울특별시 서대문구 남가좌동 224-1,1.14E+11,서울특별시 서대문구 거북골로,84,,1.14E+24,DMC에코자이,서울특별시 서대문구 거북골로 84,120122,3687,,,,126.9184627,37.57822103,20
20663164,스타벅스,자양점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121584000,자양3동,1121510500,자양동,1.12E+18,1,대지,507,6,서울특별시 광진구 자양동 507-6,1.12E+11,서울특별시 광진구 능동로,50,,1.12E+24,이튼타워리버2차,서울특별시 광진구 능동로 50,143190,5070,,,108,127.0691588,37.53566952,17
20597989,스타벅스,상봉역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11260,중랑구,1126058000,상봉1동,1126010200,상봉동,1.13E+18,1,대지,100,2,서울특별시 중랑구 상봉동 100-2,1.13E+11,서울특별시 중랑구 망우로,307,,1.13E+24,리베로웨딩홀,서울특별시 중랑구 망우로 307,131220,2098,,1,,127.0864584,37.59693178,7
16580662,스타벅스,송파헬리오시티점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171063100,가락1동,1171010700,가락동,1.17E+18,1,대지,479,,서울특별시 송파구 가락동 479,1.17E+11,서울특별시 송파구 송파대로,345,,1.17E+24,헬리오시티,서울특별시 송파구 송파대로 345,138704,5698,,,,127.1025188,37.49760579,33
16593461,스타벅스,마포용강동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144059000,용강동,1144010500,용강동,1.14E+18,1,대지,112,2,서울특별시 마포구 용강동 112-2,1.14E+11,서울특별시 마포구 토정로,295,,1.14E+24,근린생활시설,서울특별시 마포구 토정로 295,121875,4166,,,,126.9422063,37.54119622,29
25241869,스타벅스천호로데오점,천호로데오점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174062000,천호3동,1174010900,천호동,1.17E+18,1,대지,453,14,서울특별시 강동구 천호동 453-14,1.17E+11,서울특별시 강동구 천호대로,1037,,1.17E+24,세우빌딩,서울특별시 강동구 천호대로 1037,134020,5335,,1,,127.1273154,37.53783463,13
16588483,스타벅스,잠실시그마타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171071000,잠실6동,1171010200,신천동,1.17E+18,1,대지,7,19,서울특별시 송파구 신천동 7-19,1.17E+11,서울특별시 송파구 올림픽로,289,,1.17E+24,잠실시그마타워,서울특별시 송파구 올림픽로 289,138734,5510,,22,,127.1024963,37.51460861,33
16588513,스타벅스,명일역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174053000,명일1동,1174010100,명일동,1.17E+18,1,대지,312,28,서울특별시 강동구 명일동 312-28,1.17E+11,서울특별시 강동구 양재대로,1647,,1.17E+24,,서울특별시 강동구 양재대로 1647,134830,5257,,,,127.1437694,37.55255218,13
16591510,스타벅스,송파나루역DT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171058000,송파1동,1171010400,송파동,1.17E+18,1,대지,59,9,서울특별시 송파구 송파동 59-9,1.17E+11,서울특별시 송파구 오금로,142,,1.17E+24,,서울특별시 송파구 오금로 142,138849,5619,,,,127.1102559,37.51081979,33
16580007,스타벅스,용산리첸시아점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117056000,원효로1동,1117011200,원효로1가,1.12E+18,1,대지,133,3,서울특별시 용산구 원효로1가 133-3,1.12E+11,서울특별시 용산구 백범로,341,,1.12E+24,리첸시아용산,서울특별시 용산구 백범로 341,140111,4315,,,,126.9679607,37.53792807,21
20595780,스타벅스마포일진빌딩점,마포일진빌딩점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144059000,용강동,1144010400,도화동,1.14E+18,1,대지,50,1,서울특별시 마포구 도화동 50-1,1.14E+11,서울특별시 마포구 마포대로,45,,1.14E+24,일진빌딩,서울특별시 마포구 마포대로 45,121716,4167,,1,,126.9463581,37.54046745,29
16591394,스타벅스,몽촌토성역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171056200,방이2동,1171011100,방이동,1.17E+18,1,대지,44,3,서울특별시 송파구 방이동 44-3,1.17E+11,서울특별시 송파구 위례성대로,6,,1.17E+24,현대토픽스,서울특별시 송파구 위례성대로 6,138827,5544,,15,,127.113137,37.5168335,33
23515411,스타벅스,북촌로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111060000,가회동,1111014800,계동,1.11E+18,1,대지,101,14,서울특별시 종로구 계동 101-14,1.11E+11,서울특별시 종로구 북촌로4길,23,,1.11E+24,,서울특별시 종로구 북촌로4길 23,110801,3056,,,,126.9864535,37.57943711,30
